ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x,.prediction_lead_dissolved,.prediction_lead_part
1.0,Pb-Cu,2018-08-21,LP21,0.002,0.0013,7.000000000000001e-4,left,left,0.6383561643835617,1.6383561643835618,-1.8222276595787372,-1.8222276595787372,0.1550272906830931,1,-2.387666787140131,-13.783413750786389
1.0,Pb-Cu,2018-08-29,LP21,8e-4,6e-4,2.000000000000001e-4,left,left,0.6602739726027397,1.6602739726027398,-1.8222276595787372,-1.8222276595787372,-0.4362470880719366,1.1428571428571428,-2.123823258786459,-3.667815888194097
1.0,Pb-Cu,2018-09-04,LP21,7e-4,4e-4,3e-4,left,left,0.6767123287671233,1.6767123287671233,-1.8222276595787372,-1.8222276595787372,-0.5224137254413542,0.8571428571428571,-1.9722690356751622,-2.2315904598490524
1.0,Pb-Cu,2018-09-11,LP21,6e-4,3e-4,3e-4,left,none,0.6958904109589041,1.695890410958904,-1.7916722615825285,-1.8222276595787372,-0.6218858081318579,1,-1.7916722615825285,-3.3551048892298128
1.0,Pb-Cu,2018-09-18,LP21,0.0028,2e-4,0.0026,left,none,0.7150684931506849,1.7150684931506848,-1.701892698995987,-1.8222276595787372,0.3721498760764886,1,-1.701892698995987,-1.8983418183847025
1.0,Pb-Cu,2018-09-25,LP21,7e-4,6e-4,2e-4,left,none,0.7342465753424657,1.7342465753424658,-1.5745532848575554,-1.8222276595787372,-0.5224137254413542,1,-1.5745532848575554,-1.8511631573275447
1.0,Pb-Cu,2018-10-03,LP21,0.0018,0.0017,2e-4,none,left,0.7561643835616438,1.7561643835616438,-1.8222276595787372,-1.586810171479026,0.08703907332606424,1.1428571428571428,-1.853775020386522,-1.586810171479026
1.0,Pb-Cu,2018-10-10,LP21,6e-4,5e-4,2e-4,none,none,0.7753424657534247,1.7753424657534247,-1.7536177821588963,-1.1675011835015743,-0.6218858081318579,1,-1.7536177821588963,-1.1675011835015743
1.0,Pb-Cu,2018-10-17,LP21,8.500000000000001e-4,4.5e-4,4.000000000000001e-4,none,left,0.7945205479452054,1.7945205479452055,-1.8222276595787372,-0.9712094188235971,-0.39712655093799326,1,-2.003162178725672,-0.9712094188235971
1.0,Pb-Cu,2018-10-24,LP21,0.0016,0.0014,2.000000000000001e-4,none,none,0.8136986301369863,1.8136986301369864,-1.508028296707804,-0.6559007265666208,0.0110347126869848,1,-1.508028296707804,-0.6559007265666208
1.0,Pb-Cu,2018-10-31,LP21,7e-4,6e-4,2e-4,none,left,0.8328767123287671,1.8328767123287673,-1.8222276595787372,-1.342909032286735,-0.5224137254413542,1,-2.3708674152772327,-1.342909032286735
1.0,Pb-Cu,2018-11-06,LP21,3e-4,2e-4,2e-4,none,left,0.8493150684931506,1.8493150684931503,-1.8222276595787372,-0.5899830702584666,-1.0691676088907789,0.8571428571428571,-2.3450766158267493,-0.5899830702584666
1.0,Pb-Cu,2018-11-13,LP21,0.0011,3e-4,8.000000000000001e-4,none,left,0.8684931506849315,1.8684931506849316,-1.8222276595787372,-1.2320925178372688,-0.23075168636226032,1,-2.4016425819666076,-1.2320925178372688
1.0,Pb-Cu,2018-11-20,LP21,2e-4,2e-4,2e-4,none,left,0.8876712328767123,1.887671232876712,-1.8222276595787372,0.2419409699959829,-1.33081068958978,1,-2.4988998242498104,0.2419409699959829
1.0,Pb-Cu,2018-11-27,LP21,3e-4,2e-4,2e-4,none,left,0.9068493150684932,1.906849315068493,-1.8222276595787372,-1.3980789275631622,-1.0691676088907789,1,-2.044266101962318,-1.3980789275631622
1.0,Pb-Cu,2018-12-04,LP21,3e-4,2e-4,2e-4,none,left,0.926027397260274,1.926027397260274,-1.8222276595787372,-0.6641789906990851,-1.0691676088907789,1,-2.178411878628348,-0.6641789906990851
1.0,Pb-Cu,2018-12-18,LP21,2e-4,2e-4,2e-4,none,left,0.9643835616438357,1.9643835616438357,-1.8222276595787372,-1.4563253666503293,-1.33081068958978,2,-2.4447804986867285,-1.4563253666503293
1.0,Pb-Cu,2019-01-02,LP21,7e-4,6e-4,2e-4,none,none,0.00547945205479452,2.0054794520547947,-1.3140788684638343,-0.1607496101389656,-0.5224137254413542,2.142857142857143,-1.3140788684638343,-0.1607496101389656
1.0,Pb-Cu,2019-01-09,LP21,7e-4,2e-4,5e-4,none,left,0.02465753424657534,2.0246575342465754,-1.8222276595787372,-0.9315815054354116,-0.5224137254413542,1,-1.9068754661834506,-0.9315815054354116
1.0,Pb-Cu,2019-01-16,LP21,2e-4,2e-4,2e-4,none,left,0.04383561643835616,2.043835616438356,-1.8222276595787372,-1.5056538282321208,-1.33081068958978,1,-2.1078807452675594,-1.5056538282321208
1.0,Pb-Cu,2019-01-23,LP21,3e-4,2e-4,2e-4,none,left,0.06301369863013699,2.063013698630137,-1.8222276595787372,1.6089830419258524,-1.0691676088907789,1,-2.2640742414325663,1.6089830419258524
1.0,Pb-Cu,2019-01-29,LP21,2e-4,2e-4,2e-4,none,left,0.07945205479452055,2.0794520547945208,-1.8222276595787372,-1.0206414684700205,-1.33081068958978,0.8571428571428571,-2.347693618596693,-1.0206414684700205
1.0,Pb-Cu,2019-02-05,LP21,3e-4,2e-4,2e-4,none,left,0.09863013698630135,2.0986301369863014,-1.8222276595787372,-1.3666909503803397,-1.0691676088907789,1,-2.3390902965432745,-1.3666909503803397
1.0,Pb-Cu,2019-02-13,LP21,4e-4,2e-4,2e-4,none,left,0.12054794520547946,2.1205479452054794,-1.8222276595787372,-1.5413195361357082,-0.883528888830858,1.1428571428571428,-2.6173819527089726,-1.5413195361357082
1.0,Pb-Cu,2019-02-19,LP21,4e-4,2e-4,2e-4,none,left,0.136986301369863,2.136986301369863,-1.8222276595787372,-1.58810386174227,-0.883528888830858,0.8571428571428571,-2.4534826415146473,-1.58810386174227
1.0,Pb-Cu,2019-02-27,LP21,4e-4,2e-4,2e-4,none,left,0.1589041095890411,2.158904109589041,-1.8222276595787372,-1.382230690894705,-0.883528888830858,1.1428571428571428,-2.6475199178007913,-1.382230690894705
1.0,Pb-Cu,2019-03-06,LP21,4e-4,2e-4,2e-4,left,left,0.1780821917808219,2.1780821917808217,-1.8222276595787372,-1.8222276595787372,-0.883528888830858,1,-2.5564042670893743,-2.142310293499524
1.0,Pb-Cu,2019-03-13,LP21,2e-4,2e-4,2e-4,none,left,0.1972602739726027,2.197260273972603,-1.8222276595787372,-1.3270301856581115,-1.33081068958978,1,-2.5547581100214374,-1.3270301856581115
1.0,Pb-Cu,2019-03-19,LP21,3e-4,2e-4,2e-4,left,left,0.2136986301369863,2.213698630136986,-1.8222276595787372,-1.8222276595787372,-1.0691676088907789,0.8571428571428571,-2.3730987395987095,-2.0368692133867214
1.0,Pb-Cu,2019-03-26,LP21,3e-4,2e-4,2e-4,none,left,0.2328767123287671,2.232876712328767,-1.8222276595787372,-1.641274745826815,-1.0691676088907789,1,-2.2986903939425645,-1.641274745826815
1.0,Pb-Cu,2019-04-02,LP21,3e-4,2e-4,2e-4,none,none,0.25205479452054796,2.252054794520548,-1.8115544171746958,-1.773929883985405,-1.0691676088907789,1,-1.8115544171746958,-1.773929883985405
1.0,Pb-Cu,2019-04-09,LP21,2e-4,2e-4,2e-4,none,none,0.27123287671232876,2.271232876712329,-1.7614310769998571,-1.3245248471145485,-1.33081068958978,1,-1.7614310769998571,-1.3245248471145485
1.0,Pb-Cu,2019-04-17,LP21,2e-4,2e-4,2e-4,none,left,0.29315068493150687,2.293150684931507,-1.8222276595787372,-1.4489172963696055,-1.33081068958978,1.1428571428571428,-1.9304499443388292,-1.4489172963696055
1.0,Pb-Cu,2019-04-23,LP21,4e-4,4e-4,2e-4,none,left,0.3095890410958904,2.3095890410958906,-1.8222276595787372,-0.6514960572263295,-0.883528888830858,0.8571428571428571,-2.2132691614135287,-0.6514960572263295
1.0,Pb-Cu,2019-04-30,LP21,0.0012,0.001,2e-4,none,left,0.3287671232876712,2.328767123287671,-1.8222276595787372,-0.9831949018546862,-0.1746040073729365,1,-2.5724079539749733,-0.9831949018546862
1.0,Pb-Cu,2019-05-07,LP21,3e-4,2e-4,2e-4,none,left,0.34794520547945207,2.3479452054794523,-1.8222276595787372,-1.8002589836312686,-1.0691676088907789,1,-2.2206076181436143,-1.8002589836312686
1.0,Pb-Cu,2019-05-15,LP21,0.0011,9e-4,2.000000000000001e-4,left,none,0.3698630136986301,2.3698630136986303,-1.4930693509633286,-1.8222276595787372,-0.23075168636226032,1.1428571428571428,-1.4930693509633286,-2.718836827988806
1.0,Pb-Cu,2019-05-21,LP21,0.0022,0.002,2.000000000000001e-4,left,none,0.3863013698630137,2.3863013698630136,-1.4750835566048355,-1.8222276595787372,0.21653011439666103,0.8571428571428571,-1.4750835566048355,-3.4283061187658967
1.0,Pb-Cu,2019-05-29,LP21,0.0013,0.0011,2e-4,left,none,0.40821917808219177,2.4082191780821915,-1.4823713959615346,-1.8222276595787372,-0.12295314961871805,1.1428571428571428,-1.4823713959615346,-2.105727741886324
1.0,Pb-Cu,2019-06-05,LP21,0.0017,0.0015,2e-4,none,none,0.4273972602739726,2.4273972602739726,-1.4815611428665583,-0.5466382794798403,0.05015524982092811,1,-1.4815611428665583,-0.5466382794798403
1.0,Pb-Cu,2019-06-12,LP21,0.0016,0.0015,2e-4,none,none,0.4465753424657534,2.4465753424657533,-1.4291510265906107,-1.4655901502141306,0.0110347126869848,1,-1.4291510265906107,-1.4655901502141306
1.0,Pb-Cu,2019-06-18,LP21,0.0435,5e-4,0.043,left,none,0.46301369863013697,2.463013698630137,-1.2666519807358294,-1.8222276595787372,2.142275058176449,0.8571428571428571,-1.2666519807358294,-1.845942762885811
1.0,Pb-Cu,2019-06-26,LP21,0.0018,0.0013,5e-4,left,none,0.4849315068493151,2.484931506849315,-1.2952011581836267,-1.8222276595787372,0.08703907332606424,1.1428571428571428,-1.2952011581836267,-2.019287868712737
1.0,Pb-Cu,2019-07-02,LP21,0.0028,0.0021,7.000000000000001e-4,left,none,0.5013698630136987,2.5013698630136987,-1.3313063820495048,-1.8222276595787372,0.3721498760764886,0.8571428571428571,-1.3313063820495048,-1.9721753473150967
1.0,Pb-Cu,2019-07-09,LP21,3e-4,2e-4,2e-4,none,none,0.5205479452054794,2.5205479452054793,-1.4498708861034721,-1.5590105245131778,-1.0691676088907789,1,-1.4498708861034721,-1.5590105245131778
1.0,Pb-Cu,2019-07-16,LP21,3e-4,3e-4,2e-4,left,none,0.5397260273972603,2.5397260273972604,-1.1947396335941665,-1.8222276595787372,-1.0691676088907789,1,-1.1947396335941665,-1.8909209438947379
1.0,Pb-Cu,2019-07-23,LP21,0.0033,0.0025,7.999999999999999e-4,left,none,0.5589041095890411,2.558904109589041,-0.9249103745655789,-1.8222276595787372,0.47817319509566114,1,-0.9249103745655789,-1.8992062903207598
1.0,Pb-Cu,2019-07-30,LP21,0.001,8e-4,2e-4,left,none,0.5780821917808219,2.5780821917808217,-0.7489271583363365,-1.8222276595787372,-0.2922545100758283,1,-0.7489271583363365,-2.0681376802880918
1.0,Pb-Cu,2019-08-07,LP21,0.0012,0.0011,2e-4,left,none,0.6,2.6,-0.9373889861745204,-1.8222276595787372,-0.1746040073729365,1.1428571428571428,-0.9373889861745204,-2.435571985668859
1.0,Pb-Cu,2019-08-13,LP21,0.0044,0.0041,2.999999999999999e-4,none,none,0.6164383561643836,2.616438356164384,-1.4053603912197121,-1.5627977108983053,0.6638119151555825,0.8571428571428571,-1.4053603912197121,-1.5627977108983053
1.0,Pb-Cu,2019-08-20,LP21,0.0028,0.0026,2.000000000000001e-4,none,none,0.6356164383561644,2.6356164383561644,-0.4195690583133468,-1.2520672034094389,0.3721498760764886,1,-0.4195690583133468,-1.2520672034094389
1.0,Pb-Cu,2019-08-27,LP21,0.0018,0.0015,2.999999999999999e-4,none,none,0.6547945205479452,2.654794520547945,-0.7633698968318612,-1.6629455470005619,0.08703907332606424,1,-0.7633698968318612,-1.6629455470005619
1.0,Pb-Cu,2019-09-03,LP21,6e-4,5e-4,2e-4,left,none,0.673972602739726,2.673972602739726,-1.024910826871818,-1.8222276595787372,-0.6218858081318579,1,-1.024910826871818,-1.9097066640386355
1.0,Pb-Cu,2019-09-11,LP21,3e-4,2e-4,2e-4,left,none,0.6958904109589041,2.695890410958904,1.1857529052279463,-1.8222276595787372,-1.0691676088907789,1.1428571428571428,1.1857529052279463,-2.990643394293251
1.0,Pb-Cu,2019-09-17,LP21,0.0015,0.0013,2.000000000000001e-4,none,none,0.7123287671232876,2.712328767123288,0.2623223045992187,0.08164180321496861,-0.03061142937682759,0.8571428571428571,0.2623223045992187,0.08164180321496861
1.0,Pb-Cu,2019-09-24,LP21,0.0016,0.0014,2.000000000000001e-4,none,none,0.7315068493150685,2.7315068493150685,-0.3103886078204142,-1.5167853143429657,0.0110347126869848,1,-0.3103886078204142,-1.5167853143429657
1.0,Pb-Cu,2019-10-01,LP21,0.0011,8e-4,3.0000000000000003e-4,left,none,0.7506849315068493,2.750684931506849,-0.6550403019316722,-1.8222276595787372,-0.23075168636226032,1,-0.6550403019316722,-2.0222956042285674
1.0,Pb-Cu,2019-10-08,LP21,0.0032,0.0031,2e-4,none,none,0.7698630136986301,2.76986301369863,-0.956210624708044,3.9329905351598824,0.4583165134459062,1,-0.956210624708044,3.9329905351598824
1.0,Pb-Cu,2019-10-16,LP21,0.0013,0.0011,2e-4,none,none,0.7917808219178082,2.791780821917808,-1.3505156854906308,-0.7894679348601994,-0.12295314961871805,1.1428571428571428,-1.3505156854906308,-0.7894679348601994
1.0,Pb-Cu,2019-10-22,LP21,0.0023,0.0016,6.999999999999999e-4,none,none,0.8082191780821918,2.808219178082192,-1.3943463847689428,-1.2750773552298023,0.24521444720102853,0.8571428571428571,-1.3943463847689428,-1.2750773552298023
1.0,Pb-Cu,2019-10-30,LP21,8e-4,5e-4,3.0000000000000003e-4,none,none,0.8301369863013699,2.83013698630137,-1.554093272264785,-1.277295709123876,-0.4362470880719366,1.1428571428571428,-1.554093272264785,-1.277295709123876
1.0,Pb-Cu,2019-11-06,LP21,6e-4,4e-4,2e-4,none,none,0.8493150684931506,2.8493150684931505,-1.596009651631689,-1.4016495623648242,-0.6218858081318579,1,-1.596009651631689,-1.4016495623648242
1.0,Pb-Cu,2019-11-12,LP21,2e-4,2e-4,2e-4,left,none,0.8657534246575342,2.8657534246575342,-1.580454774945016,-1.8222276595787372,-1.33081068958978,0.8571428571428571,-1.580454774945016,-1.9048751580311993
1.0,Pb-Cu,2019-11-20,LP21,4e-4,2e-4,2e-4,none,none,0.8876712328767123,2.887671232876712,-1.424034251630998,-1.372698853737604,-0.883528888830858,1.1428571428571428,-1.424034251630998,-1.372698853737604
1.0,Pb-Cu,2019-11-26,LP21,8e-4,6e-4,2.000000000000001e-4,none,none,0.9041095890410958,2.904109589041096,-1.5334896541701122,-1.4669562899695863,-0.4362470880719366,0.8571428571428571,-1.5334896541701122,-1.4669562899695863
1.0,Pb-Cu,2019-12-04,LP21,9e-4,6e-4,3.0000000000000003e-4,none,none,0.926027397260274,2.926027397260274,-1.5209486037318123,-1.0501129711087935,-0.3602427274328571,1.1428571428571428,-1.5209486037318123,-1.0501129711087935
1.0,Pb-Cu,2019-12-17,LP21,0.0026,0.0018,7.999999999999999e-4,none,none,0.9616438356164384,2.9616438356164383,-1.4386761283630543,-0.9835354228779709,0.32432865114020337,1.8571428571428572,-1.4386761283630543,-0.9835354228779709
1.0,Pb-Cu,2020-01-01,LP21,3e-4,2e-4,2e-4,left,none,0.00273224043715847,3.0027322404371586,-0.9680871808904108,-1.8222276595787372,-1.0691676088907789,2.142857142857143,-0.9680871808904108,-1.8554234500986537
1.0,Pb-Cu,2020-01-07,LP21,0.001,8e-4,2e-4,none,left,0.01912568306010929,3.019125683060109,-1.8222276595787372,-1.2322346288606751,-0.2922545100758283,0.8571428571428571,-1.8507438384830068,-1.2322346288606751
1.0,Pb-Cu,2020-01-15,LP21,0.0018,5e-4,0.0013,left,none,0.04098360655737704,3.040983606557377,-1.460472798796682,-1.8222276595787372,0.08703907332606424,1.1428571428571428,-1.460472798796682,-2.751149276899204
1.0,Pb-Cu,2020-01-21,LP21,0.0028,9e-4,0.0019,none,none,0.05737704918032787,3.057377049180328,-1.2736075417253148,-1.262237443623241,0.3721498760764886,0.8571428571428571,-1.2736075417253148,-1.262237443623241
1.0,Pb-Cu,2020-01-29,LP21,9e-4,5e-4,4e-4,none,none,0.07923497267759563,3.079234972677596,-1.3603545333994456,-1.1724068413251738,-0.3602427274328571,1.1428571428571428,-1.3603545333994456,-1.1724068413251738
1.0,Pb-Cu,2020-02-04,LP21,0.0012,5e-4,6.999999999999999e-4,none,none,0.09562841530054644,3.0956284153005464,-1.3231400497838401,-1.1675400754864214,-0.1746040073729365,0.8571428571428571,-1.3231400497838401,-1.1675400754864214
1.0,Pb-Cu,2020-02-11,LP21,9e-4,3e-4,6.000000000000001e-4,left,none,0.11475409836065574,3.1147540983606556,-1.0643477772937193,-1.8222276595787372,-0.3602427274328571,1,-1.0643477772937193,-4.586263475538493
1.0,Pb-Cu,2020-02-18,LP21,9e-4,2e-4,7e-4,none,none,0.13387978142076504,3.133879781420765,-1.4076932966102982,-1.3829818156278189,-0.3602427274328571,1,-1.4076932966102982,-1.3829818156278189
1.0,Pb-Cu,2020-02-25,LP21,0.0018,5e-4,0.0013,left,none,0.15300546448087432,3.1530054644808745,-1.6021033267548133,-1.8222276595787372,0.08703907332606424,1,-1.6021033267548133,-1.9409258167471535
1.0,Pb-Cu,2020-03-10,LP21,0.0014,5e-4,9e-4,none,none,0.1912568306010929,3.191256830601093,-1.72436549626024,-0.6397914534859288,-0.07513192468243286,2,-1.72436549626024,-0.6397914534859288
1.0,Pb-Cu,2020-03-17,LP21,0.001,3e-4,7.000000000000001e-4,none,none,0.2103825136612022,3.210382513661202,-1.5885755123812568,1.047542113057161,-0.2922545100758283,1,-1.5885755123812568,1.047542113057161
1.0,Pb-Cu,2020-03-25,LP21,0.0015,3e-4,0.0012,none,none,0.23224043715846995,3.23224043715847,-1.664353277960362,-0.549114753558116,-0.03061142937682759,1.1428571428571428,-1.664353277960362,-0.549114753558116
1.0,Pb-Cu,2020-04-01,LP21,7e-4,2e-4,5e-4,none,left,0.25136612021857924,3.251366120218579,-1.8222276595787372,-1.434975928575861,-0.5224137254413542,1,-1.8588648493645068,-1.434975928575861
1.0,Pb-Cu,2020-04-08,LP21,0.0011,3e-4,8.000000000000001e-4,left,left,0.27049180327868855,3.2704918032786887,-1.8222276595787372,-1.8222276595787372,-0.23075168636226032,1,-2.2622735443090134,-2.4745561884236067
1.0,Pb-Cu,2020-04-15,LP21,5e-4,4e-4,2e-4,none,left,0.2896174863387978,3.289617486338798,-1.8222276595787372,-1.210858308477847,-0.7395363108347497,1,-1.9686681641184434,-1.210858308477847
1.0,Pb-Cu,2020-04-22,LP21,7e-4,2e-4,5e-4,none,left,0.3087431693989071,3.308743169398907,-1.8222276595787372,-1.5171059807823712,-0.5224137254413542,1,-1.9726734611001633,-1.5171059807823712
1.0,Pb-Cu,2020-04-28,LP21,0.0047,2e-4,0.0045,none,none,0.3251366120218579,3.3251366120218577,-1.774554262307202,-1.0225187203492496,0.7063740137051018,0.8571428571428571,-1.774554262307202,-1.0225187203492496
1.0,Pb-Cu,2020-05-05,LP21,6e-4,4e-4,2e-4,none,none,0.3442622950819672,3.3442622950819674,-1.7551446298619038,-1.2790788306719412,-0.6218858081318579,1,-1.7551446298619038,-1.2790788306719412
1.0,Pb-Cu,2020-05-12,LP21,6e-4,3e-4,3e-4,left,left,0.3633879781420765,3.363387978142077,-1.8222276595787372,-1.8222276595787372,-0.6218858081318579,1,-2.4059382060336305,-3.1062740821836146
1.0,Pb-Cu,2020-05-20,LP21,7e-4,6e-4,2e-4,none,none,0.38524590163934425,3.3852459016393444,-1.7865429990857424,-0.8936881950337421,-0.5224137254413542,1.1428571428571428,-1.7865429990857424,-0.8936881950337421
1.0,Pb-Cu,2020-05-26,LP21,0.0011,2e-4,9.000000000000001e-4,none,none,0.4016393442622951,3.401639344262295,-1.7590712999144142,-1.2261895579683042,-0.23075168636226032,0.8571428571428571,-1.7590712999144142,-1.2261895579683042
1.0,Pb-Cu,2020-06-02,LP21,0.0011,8e-4,3.0000000000000003e-4,none,none,0.4207650273224044,3.420765027322404,-1.557107772483276,-0.831526064239376,-0.23075168636226032,1,-1.557107772483276,-0.831526064239376
1.0,Pb-Cu,2020-06-09,LP21,6e-4,6e-4,2e-4,none,none,0.4398907103825137,3.439890710382514,-1.4592865787636988,-0.3823743520207349,-0.6218858081318579,1,-1.4592865787636988,-0.3823743520207349
1.0,Pb-Cu,2020-06-16,LP21,4e-4,3e-4,2e-4,none,none,0.45901639344262296,3.459016393442623,-1.3591278534864757,-0.8653360875690681,-0.883528888830858,1,-1.3591278534864757,-0.8653360875690681
1.0,Pb-Cu,2020-06-23,LP21,0.0011,0.0011,2e-4,none,none,0.4781420765027322,3.478142076502732,-1.3581163572472306,-0.9752355496160584,-0.23075168636226032,1,-1.3581163572472306,-0.9752355496160584
1.0,Pb-Cu,2020-06-30,LP21,0.0024,0.0023,2e-4,none,none,0.4972677595628415,3.4972677595628414,-1.4561451746055223,-0.9025716072871771,0.2726777933859849,1,-1.4561451746055223,-0.9025716072871771
1.0,Pb-Cu,2020-07-07,LP21,0.002,0.0012,8.000000000000001e-4,none,none,0.5163934426229508,3.5163934426229506,-1.3515972841676196,-0.5468334095280654,0.1550272906830931,1,-1.3515972841676196,-0.5468334095280654
1.0,Pb-Cu,2020-07-14,LP21,0.0012,0.001,2e-4,none,none,0.5355191256830601,3.5355191256830603,-0.9031185144680367,-0.8662080937972123,-0.1746040073729365,1,-0.9031185144680367,-0.8662080937972123
1.0,Pb-Cu,2020-07-21,LP21,0.0014,0.0012,2.000000000000001e-4,none,none,0.5546448087431693,3.5546448087431695,-0.8755235446155576,-0.8737134845158827,-0.07513192468243286,1,-0.8755235446155576,-0.8737134845158827
